"folderName","anyInserted","anyDeleted","getMovedSrcs","UpdatedSrcs","insertedIfConditions","deletedIfStmts","elseInserted","elseDeleted","AnythingInLineMoved","AnythingInLineUpdated","AnythingInLineDeleted","AnythingMovedIntoLine","AnythingInsertedIntoLine","EntireLineMoved","EntireLineDeleted","stringsUpdated","magicStringsReplaced","MovedBlocksInIfConditions","AddedOrUpdatedComments","InsertedAssertConditions","InsertedTryCatch","UpdatedValueAssignments","RemovedTryCatch","UpdatedFuncArguments","hasOldFile","hasNewFile","numOldFiles","numNewFiles","isDupe","error"
"5fc1f717_5ff1446a","0","35","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_02c8924b","0","9","46","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_53e2b802","0","5","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_190e4134","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_252a8ae5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_725fb8dd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_86941c46","1","0","15","0","0","0","0","0","1","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_477d156e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_5fed97b5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_5304fbc4","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a00d163f","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f6e411e2","0","84","0","1","0","0","0","12","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_3258612f","11","4","28","5","1","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_1303fe11","0","38","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_234d8d6f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_956b0484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_c22d9e46","0","48","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a93d5ebd","0","15","0","0","0","0","0","0","0","0","1","0","15","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_c698e46b","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_df7774d3","0","36","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_93d93382","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_6e002735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_fb72287c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_b7b6def9","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_750fdc87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_aca39f9d","2","231","146","2","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_0a20f4af","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"ffb9cba7_b11e2d0a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f246c27c","16","11","178","4","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","1","0",
"bfdaf3ff_3f4ba559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_f7da3de7","0","14","5","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3770a508","0","26","16","0","0","0","0","0","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_41acbe34","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_06148341","4","2","14","1","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9e7fcfdd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_aeb8e510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_d6d3e8ff","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_e1d19bcd","2","15","29","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_ced77dbd","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_7b3638b7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_59ee6e22","0","290","127","3","0","0","0","4","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_5bd28534","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_013d9aba","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_8988b61f","7","1","4","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_eb9eea61","18","54","57","0","0","0","0","0","0","0","1","0","6","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_e04c0799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_de2e72f9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_5e9264f8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_a0ad8032","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_ff27ab1d","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_7d815ac3","0","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_39575c05","4","7","134","6","1","1","0","0","1","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_fa032272","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_63e19cd0","8","2","3","3","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","0",
"3f79a3b5_04fd1b06","4","15","2","0","0","0","0","9","0","0","1","0","4","0","1","3","2","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_9a60a603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2da604c3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"ffd0ebdf_83fe6103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_1035f5db","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"1f769fc5_f54810cd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_679651f3","2","74","22","4","0","0","0","0","0","0","1","0","34","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_a4ca4517","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"ffd0ebdf_e60c2644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_1bde826c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_81baeabd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_e003990c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_2d175a48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_6876bd93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_c9ed5e26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_0a7601da","0","2","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","1","1","1","0",
"5fc1f717_ab3993f2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_e3d70c4f","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"1f769fc5_ba2e0041","16","35","27","19","0","0","0","0","0","0","0","0","36","1","0","0","0","0","3","0","0","0","0","0","1","1","1","1","0",
"7fc4fb27_8e345be0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3fce034c_b4fb1677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_b7d7fac0","2","10","6","0","0","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_7fe3bb07","7","10","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_bfb3630a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_fb71110e","1","1","15","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_90ca93a0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_07e50509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_5bb10be1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_eba8df8c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_a575ff99","68","16","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_065cb118","13","8","4","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","1","0",
"9fdfeff1_b70fb586","3","174","33","10","0","0","0","0","1","0","0","18","2","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2447ec1f","19","1","30","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","1","0","2","0","0","0","1","1","1","1","0",
"9fdfeff1_8da29099","2","9","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"9fdfeff1_c4413ba8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f68da47b","18","28","36","2","1","2","0","1","0","0","1","4","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_52eac0d7","0","12","4","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_c9355ef9","42","7","40","5","0","0","0","0","5","0","0","7","36","1","0","0","0","0","3","0","2","0","0","0","1","1","1","1","0",
"9fdfeff1_8a7008a6","1","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_8839f240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_ba0f552c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_7d2e59a6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_164d7199","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"1f769fc5_cbc81076","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_eeb5c3d1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_16a3be44","0","10","4","0","0","0","0","0","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_cfe366d7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_eb59bf8d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_6e3a61e6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_b27cc2c7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_f22cfd93","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_258c4634","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_85831bcb","0","23","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6d43ac40","7","79","236","6","0","0","0","0","1","1","0","1","6","1","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0",
"bfdaf3ff_de3ac296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_55de910f","2","5","7","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_85917256","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_6a66a8f0","0","382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"9fdfeff1_521e295f","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_5acc7832","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_1657d404","0","52","133","4","0","0","0","1","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ad8446d4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_7438bd3a","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_87880625","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_b21fb106","1","1","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d1b660da","4","9","1","5","0","0","0","0","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_297f61e0","0","4","344","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_675d8eeb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_2fb32e9a","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"ffb9cba7_281ad57c","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_4b9a1d14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_7cb33f36","9","19","123","5","1","0","0","0","1","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_7ad080ca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9c56ed04","1","1","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f08da87b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_b25625cd","0","68","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0e3c3a2d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_a8697c23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_f63b28c5","22","52","133","4","0","0","0","2","1","0","0","6","16","1","0","1","0","0","0","0","1","0","0","0","1","1","1","1","0",
"3f79a3b5_c82a7177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_366e69cb","14","41","25","2","0","0","0","0","1","0","0","13","2","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_0079f4fa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_fa678f50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_904c6477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_ad699425","10","40","108","8","0","0","0","0","2","1","0","10","6","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_4ecc1ebd","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"5fc1f717_ac7a92ed","0","6","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_4c68aeb9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_95389b3d","1","2","6","0","0","0","0","0","1","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f2ac59a0","1","60","236","1","0","0","0","0","0","0","0","0","29","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_0c72ef18","0","17","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_cbe2c8d4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_0887bfb8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_8a6103ac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_b327eec7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_3ed475bd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_7293b2fb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_07ad6f82","0","1","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_f5ffea31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_f127e4b5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_7f0a1620","0","3","0","6","0","0","0","0","0","1","0","0","0","0","0","10","0","0","6","0","0","6","0","0","1","1","1","1","0",
"5fc1f717_b2352847","0","7","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_14eee087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_972aa22b","20","26","46","3","0","0","0","0","0","0","0","0","44","0","0","0","0","0","4","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_314428b8","0","140","14","0","0","0","0","3","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","9","1","1","1","1","0",
"3fce034c_98d7b224","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_22c1b983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_c7f69760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d08dd531","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_c674f2d1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"ffb9cba7_540a188a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_2495b73e","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_51232f06","0","20","7","0","0","0","0","0","0","0","2","3","0","0","1","0","0","0","0","0","0","0","0","2","1","1","1","1","0",
"9fdfeff1_7ee174fc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_7f396e3d","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_676cca9d","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_ef9f544d","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_7df2d99c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_6fc8f2a7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_20958b32","0","159","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2ee42b3c","0","7","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3290a14a","1","60","236","1","0","0","0","0","3","0","0","11","2","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d3339f12","18","5","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ca6d9e32","6","4","52","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a05ba31f","0","231","146","2","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_35707472","0","221","0","0","0","0","0","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_7a327bf4","0","8","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_9f6f3191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_71d7d0ef","0","22","388","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_30c25087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
